time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010462450000	2.73473	6.18563	0.273072	0.811816	0	radar	9403.94	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	2.6149	6.14817	0.274514	0.811179	0	lidar	41807	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	2.59682	6.17185	0.274192	0.816556	0	radar	9059.78	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	2.47843	6.13651	0.275487	0.816244	0	lidar	40994.6	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	2.45994	6.15947	0.274677	0.82155	0	radar	8784.1	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	2.34377	6.12651	0.275815	0.821575	0	lidar	39658.6	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	2.32451	6.14939	0.270174	0.827312	0	radar	8977.43	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	2.20915	6.11788	0.271213	0.827569	0	lidar	39387.6	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	2.19004	6.14078	0.266293	0.833242	0	radar	9123.88	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	2.07551	6.11121	0.267196	0.833825	0	lidar	39046.6	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	2.05679	6.13329	0.259273	0.839575	0	radar	8680.01	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	1.94472	6.1061	0.260027	0.84048	0	lidar	37620.5	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	1.92569	6.12771	0.25145	0.846214	0	radar	8591.51	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	1.81431	6.10231	0.252082	0.847424	0	lidar	37438.5	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	1.79504	6.12334	0.245098	0.852929	0	radar	8431.07	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	1.68454	6.09963	0.245617	0.854415	0	lidar	37155.3	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	1.66597	6.1194	0.239841	0.859549	0	radar	7696.57	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	1.55799	6.0971	0.240291	0.861165	0	lidar	35846.7	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	1.53756	6.11704	0.232609	0.866589	0	radar	8311.29	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-21.3591	-2.45466	0.536805	1.29622	0.000397828	lidar	5385.83	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-25.2929	-8.16136	0.347097	-0.0658566	94.9511	radar	13.4418	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2219	2.12316	0.687912	-0.194245	103.812	lidar	29.5527	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1974	2.12804	0.693256	-0.115634	98.3299	radar	0.982527	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.1436	2.46	0.704106	-0.108602	97.8382	lidar	10.9422	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-26.1643	2.47445	0.720394	-0.0758597	95.5539	radar	8.89593	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-26.0741	2.78168	0.730297	-0.0630635	94.6612	lidar	30.3416	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-26.0873	2.79547	0.742988	-0.134962	99.6748	radar	7.04867	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-26.0009	3.00002	0.749506	-0.121648	98.7467	lidar	29.948	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.9814	3.00035	0.764045	-0.0983259	97.1203	radar	9.15643	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.942	3.19445	0.770128	-0.0927851	96.7333	lidar	37.7524	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.922	3.19725	0.784841	-0.149048	100.657	radar	11.4724	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.7986	3.41366	0.791571	-0.129532	99.2973	lidar	97.0181	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.7538	3.41478	0.804846	-0.120211	98.6478	radar	29.1621	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-25.6686	3.61919	0.811108	-0.106914	97.7208	lidar	102.873	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-25.6383	3.62345	0.827758	-0.183577	103.068	radar	27.5949	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-25.5212	3.83434	0.834161	-0.164734	101.754	lidar	167.996	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-25.5005	3.83926	0.856609	-0.0915422	96.65	radar	32.2791	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-25.3737	4.03174	0.862387	-0.0713359	95.2421	lidar	201.838	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-25.3591	4.03349	0.884252	-0.401343	118.257	radar	29.4526	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-25.2398	4.22016	0.889815	-0.381749	116.892	lidar	231.328	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-25.2152	4.22605	0.905083	0.163921	78.8362	radar	35.5433	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-25.0973	4.40953	0.910427	0.178836	77.7972	lidar	273.747	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-25.0818	4.41504	0.9251	-0.84706	149.344	radar	31.9972	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-24.9393	4.61468	0.930945	-0.83063	148.2	lidar	422.036	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-24.9074	4.61438	0.951768	0.862331	30.1315	radar	59.9795	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-24.7672	4.79904	0.956985	0.862808	30.0998	lidar	449.352	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-24.7397	4.80097	0.972592	-1.14876	170.389	radar	75.7679	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-24.6079	4.97702	0.977592	-1.15185	170.605	lidar	469.51	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-24.5823	4.98225	1.00658	0.368539	64.5724	radar	110.787	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-24.4505	5.15953	1.01155	0.36191	65.0361	lidar	545.02	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-24.4283	5.16738	1.04039	-0.208563	104.821	radar	97.8454	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-24.2847	5.33775	1.04511	-0.213889	105.195	lidar	646.656	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-24.2632	5.34122	1.08269	-0.211249	105.01	radar	87.6144	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-24.1096	5.48621	1.08664	-0.215698	105.323	lidar	686.907	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-24.0825	5.49194	1.11618	-0.218947	105.549	radar	122.22	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-23.9432	5.65685	1.12058	-0.224099	105.91	lidar	772.097	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-23.9133	5.66171	1.1637	-0.228913	106.246	radar	177.936	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-23.7526	5.8193	1.16783	-0.23375	106.585	lidar	969.23	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-23.7266	5.82215	1.19846	-0.235982	106.741	radar	124.871	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-23.5755	5.9727	1.20233	-0.240604	107.065	lidar	963.586	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-23.5492	5.97452	1.23154	-0.243983	107.301	radar	130.496	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-23.3898	6.116	1.23512	-0.248271	107.602	lidar	1084.03	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-23.3598	6.12022	1.27217	-0.252862	107.922	radar	212.791	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-23.1848	6.25951	1.27564	-0.257024	108.215	lidar	1337.86	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-23.1591	6.26068	1.31257	-0.260658	108.469	radar	164.614	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-22.9896	6.39971	1.31597	-0.264821	108.762	lidar	1398.27	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-22.9568	6.39854	1.36145	-0.269623	109.096	radar	263.408	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-22.7791	6.53705	1.36477	-0.27374	109.386	lidar	1624.32	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-22.7463	6.53816	1.39746	-0.276177	109.556	radar	266.063	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-22.5684	6.67207	1.40062	-0.280135	109.835	lidar	1731.39	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-22.5386	6.67368	1.43817	-0.286018	110.245	radar	265.638	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-22.3596	6.80748	1.44128	-0.289962	110.523	lidar	1889.27	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-22.3282	6.808	1.47731	-0.292863	110.725	radar	295.026	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-22.1508	6.93813	1.48029	-0.296686	110.995	lidar	1980.47	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-22.1202	6.93937	1.51612	-0.302213	111.38	radar	313.094	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-21.9406	7.05647	1.51876	-0.30559	111.619	lidar	2063.78	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-21.9094	7.05673	1.55053	-0.308582	111.827	radar	321.312	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-21.7298	7.16642	1.55297	-0.311709	112.048	lidar	2156.77	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-21.6942	7.16698	1.59421	-0.318812	112.544	radar	471.891	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-21.509	7.27894	1.59666	-0.321992	112.769	lidar	2443.07	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-21.4743	7.27597	1.62298	-0.322816	112.826	radar	392.174	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-21.2873	7.37364	1.62509	-0.325517	113.018	lidar	2532.95	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-21.2533	7.37268	1.65771	-0.333851	113.599	radar	448.092	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-21.0617	7.48619	1.66012	-0.337054	113.826	lidar	2949.39	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-21.0281	7.48551	1.68469	-0.338264	113.91	radar	449.214	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-20.8373	7.58143	1.68671	-0.340887	114.097	lidar	2956.04	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-20.8037	7.58063	1.71661	-0.349414	114.691	radar	491.827	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-20.6139	7.68412	1.71875	-0.352281	114.895	lidar	3175.74	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-20.5806	7.68414	1.74376	-0.353817	115.002	radar	516.716	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-20.3881	7.77136	1.74554	-0.35614	115.167	lidar	3293.89	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-20.3544	7.77031	1.76845	-0.363084	115.652	radar	538.368	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-20.1624	7.86476	1.77036	-0.365638	115.833	lidar	3535.9	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-20.1266	7.86355	1.79391	-0.370064	116.142	radar	636.179	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-19.9342	7.9505	1.79564	-0.372366	116.306	lidar	3676.99	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-19.9005	7.94825	1.8318	-0.381679	116.956	radar	623.302	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-19.6999	8.02496	1.83331	-0.383618	117.095	lidar	4083.72	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-19.6664	8.02341	1.85897	-0.382976	117.05	radar	630.875	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-19.4717	8.10103	1.86048	-0.384962	117.192	lidar	4076	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-19.4384	8.10042	1.87473	-0.391272	117.633	radar	654.868	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-19.2412	8.18005	1.87625	-0.393308	117.778	lidar	4405.3	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-19.2081	8.17712	1.8957	-0.401074	118.32	radar	643.756	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-19.0099	8.25176	1.89712	-0.402938	118.454	lidar	4623.54	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-18.975	8.24881	1.91422	-0.407008	118.738	radar	747.872	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-18.776	8.32117	1.91558	-0.408791	118.866	lidar	4866.05	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-18.7406	8.31739	1.93235	-0.41531	119.321	radar	793.446	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-18.5477	8.37747	1.93347	-0.416707	119.422	lidar	4702.31	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-18.5141	8.37695	1.94705	-0.421162	119.733	radar	819.125	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-18.3092	8.44254	1.94826	-0.422698	119.844	lidar	5570.42	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-18.2738	8.44098	1.95894	-0.427871	120.206	radar	917.59	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-18.0713	8.50003	1.96001	-0.429197	120.302	lidar	5637.51	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-18.039	8.49948	1.96596	-0.43265	120.544	radar	823.081	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
